value_loss,time_elapsed,policy_entropy,n_updates,clipfrac,total_timesteps,fps,approxkl,serial_timesteps,policy_loss,explained_variance
0.0022405102,796.1631460189819,0.6750087,3442,0.0,440576,559,1.5410785e-07,440576,-6.653159e-05,0.9621635563671589
0.00013144947,796.3931052684784,0.67361236,3443,0.0,440704,560,1.860729e-07,440704,-1.7891289e-05,0.9982472385745496
0.00013817089,796.6225271224976,0.6786112,3444,0.0,440832,559,1.647501e-08,440832,-1.0885531e-05,0.9988410478690639
0.0020080765,796.8525302410126,0.6716769,3445,0.0,440960,572,1.9346047e-08,440960,8.3073974e-07,0.9663739204406738
0.00043511065,797.07710313797,0.6739307,3446,0.0,441088,567,8.7418925e-09,441088,-5.728798e-07,0.9923132602125406
0.00013812963,797.3035650253296,0.67422163,3447,0.0,441216,549,4.688436e-08,441216,-2.9749004e-05,0.9979645288549364
0.00017610141,797.5373871326447,0.67481846,3448,0.0,441344,571,3.4080477e-07,441344,-0.00012142642,0.9986261440208182
9.048403e-05,797.7623460292816,0.674034,3449,0.0,441472,558,4.859824e-07,441472,-0.000113789574,0.9991172571317293
0.0012645768,797.9923541545868,0.6665845,3450,0.0,441600,564,2.924897e-08,441600,2.2240914e-05,0.9758218973875046
0.00016665329,798.2203803062439,0.6760743,3451,0.0,441728,561,1.1727353e-07,441728,-3.4088385e-05,0.9988778555998579
0.00012797587,798.4494440555573,0.6761921,3452,0.0,441856,557,4.8117307e-08,441856,-1.36561575e-05,0.9989690755028278
0.0001557588,798.6801011562347,0.67149895,3453,0.0,441984,574,2.1056432e-09,441984,-1.1724769e-06,0.9974772792775184
0.003339164,798.9043111801147,0.67244875,3454,0.0,442112,557,5.4269428e-08,442112,-1.1258875e-05,0.9402673840522766
0.00031522723,799.1349670886993,0.67107207,3455,0.0,442240,573,4.017395e-08,442240,-1.5218509e-05,0.9942934010177851
0.0002793478,799.3589582443237,0.6698468,3456,0.0,442368,549,6.2974394e-08,442368,-2.0627398e-05,0.9954271209426224
0.00016584872,799.5926251411438,0.67494625,3457,0.0,442496,571,2.1163925e-07,442496,-6.902468e-05,0.9988768507027999
0.00014733495,799.8176681995392,0.67274785,3458,0.0,442624,560,2.2959432e-07,442624,-3.898947e-05,0.998290920862928
0.00014260676,800.0471451282501,0.6687534,3459,0.0,442752,571,2.526681e-08,442752,-1.2339326e-05,0.9983098580269143
0.0018077717,800.2719712257385,0.66662645,3460,0.0,442880,558,1.6168913e-07,442880,-4.756346e-05,0.9680278971791267
0.00032819252,800.5021140575409,0.6743111,3461,0.0,443008,559,4.0400053e-08,443008,7.3120464e-06,0.9946094849146903
0.00014518127,800.731819152832,0.66965896,3462,0.0,443136,567,1.19789805e-08,443136,-2.7755159e-05,0.9982083990471438
0.00062295486,800.9584250450134,0.67351,3463,0.0,443264,559,3.5026186e-08,443264,3.1033996e-06,0.9890078697353601
0.0037232677,801.1880111694336,0.66892105,3464,0.0,443392,572,3.5637676e-10,443392,1.7064158e-06,0.9467468000948429
0.0039028756,801.4124751091003,0.6737679,3465,0.0,443520,543,8.588944e-08,443520,-3.2704556e-05,0.9212152659893036
0.00034540863,801.6487212181091,0.6764319,3466,0.0,443648,571,3.150586e-08,443648,6.3416082e-06,0.9985733963549137
0.0001722656,801.873645067215,0.66688085,3467,0.0,443776,570,8.9190536e-08,443776,-5.2319374e-05,0.9985558935441077
0.0002780889,802.0989980697632,0.6694078,3468,0.0,443904,537,1.280159e-07,443904,-1.0079995e-05,0.9986166649032384
0.00015751633,802.3380401134491,0.673061,3469,0.0,444032,560,7.799931e-08,444032,-3.360957e-05,0.9990842929109931
0.0012944508,802.5673909187317,0.6714685,3470,0.0,444160,555,4.3188004e-07,444160,-0.00015462528,0.9760189466178417
0.00016223811,802.7986643314362,0.67463,3471,0.0,444288,568,3.167243e-07,444288,-1.8418417e-05,0.9990295823663473
0.00024154579,803.0248091220856,0.66921645,3472,0.0,444416,561,5.020203e-09,444416,2.125511e-06,0.9955061790533364
0.00059467665,803.2537589073181,0.67135286,3473,0.0,444544,565,1.0557229e-08,444544,-8.423929e-06,0.9892030591145158
0.00060492917,803.4808261394501,0.6735151,3474,0.0,444672,566,2.3371193e-08,444672,-1.4293939e-05,0.9886230984702706
0.00015325485,803.707836151123,0.67339057,3475,0.0,444800,558,1.1094783e-07,444800,-4.0907296e-05,0.9986260830191895
0.00014743864,803.9379150867462,0.6687584,3476,0.0,444928,572,8.237962e-08,444928,-1.1275639e-05,0.9973661140538752
0.00027921432,804.1626391410828,0.6697745,3477,0.0,445056,561,1.0341726e-08,445056,-5.842885e-06,0.9950111098587513
0.00034121066,804.391538143158,0.6727273,3478,0.0,445184,556,1.46894905e-08,445184,7.575145e-07,0.9935589823871851
0.0005512926,804.6226072311401,0.67129743,3479,0.0,445312,554,4.0981245e-09,445312,1.413282e-07,0.9897374110296369
0.0016352228,804.8542683124542,0.66875213,3480,0.0,445440,571,8.871885e-08,445440,-3.4319382e-05,0.9693753682076931
0.00023390654,805.079183101654,0.6758998,3481,0.0,445568,538,6.297182e-08,445568,6.407732e-06,0.9989223277661949
0.0001691556,805.3177211284637,0.67363507,3482,0.0,445696,546,4.776686e-08,445696,-2.1674554e-05,0.9987587212817743
0.0039942404,805.5526461601257,0.66653794,3483,0.0,445824,573,1.5145156e-08,445824,4.138681e-06,0.9454639591276646
0.0002265768,805.7768771648407,0.6761689,3484,0.0,445952,553,8.063333e-09,445952,-1.25660445e-05,0.9986475305631757
0.00021882691,806.008985042572,0.67303514,3485,0.0,446080,572,2.2936644e-07,446080,-9.014597e-05,0.998492912389338
0.00015429135,806.2334589958191,0.67736185,3486,0.0,446208,562,1.8167584e-07,446208,4.310743e-06,0.998820505454205
0.00020436334,806.4621250629425,0.67311376,3487,0.0,446336,555,1.9681858e-08,446336,-1.36923045e-05,0.9976935000158846
0.0001890741,806.6932899951935,0.6712778,3488,0.0,446464,568,1.1651072e-07,446464,-2.8704118e-05,0.9975316221825778
0.00012184237,806.9192502498627,0.6720297,3489,0.0,446592,548,1.794659e-08,446592,-2.2738357e-05,0.9990182261681184
0.00013557018,807.1533811092377,0.67254376,3490,0.0,446720,575,8.4427796e-08,446720,-1.5653437e-05,0.9977545400615782
0.0005936185,807.3768441677094,0.6740949,3491,0.0,446848,541,2.3382182e-08,446848,-1.433969e-05,0.9893150301650167
9.7005686e-05,807.6143500804901,0.67232686,3492,0.0,446976,572,1.4115504e-08,446976,-2.3642788e-06,0.9989731749519706
0.00012857534,807.8388741016388,0.6679471,3493,0.0,447104,559,1.6794685e-08,447104,-2.2183754e-05,0.9980005000252277
0.0001359311,808.0686500072479,0.67287225,3494,0.0,447232,572,1.3661617e-08,447232,2.1239975e-06,0.9988596527837217
0.00016403965,808.2932469844818,0.67034113,3495,0.0,447360,558,1.4246282e-07,447360,-6.0220016e-05,0.9970840346068144
0.00054271606,808.5237302780151,0.67069906,3496,0.0,447488,559,5.4850496e-08,447488,2.0064646e-05,0.9913084311410785
0.00012216583,808.7534410953522,0.67874193,3497,0.0,447616,571,1.5967081e-09,447616,-8.2922634e-07,0.9990445967414416
0.00031429576,808.9782741069794,0.6698138,3498,0.0,447744,558,6.761516e-08,447744,-3.2234122e-05,0.9944440699182451
0.00023561771,809.2083041667938,0.67190576,3499,0.0,447872,573,4.0812895e-07,447872,-0.000115420204,0.9955723891034722
0.0023862536,809.4322550296783,0.6696793,3500,0.0,448000,549,5.766468e-07,448000,-0.00014370005,0.9470398388803005
0.0030821257,809.6662089824677,0.6725022,3501,0.0,448128,570,6.178333e-08,448128,3.69153e-05,0.9509801417589188
0.00020748914,809.8913600444794,0.6752746,3502,0.0,448256,570,3.4580882e-08,448256,-4.984089e-06,0.9989201375283301
0.0011650214,810.1165630817413,0.6660472,3503,0.0,448384,559,4.671766e-09,448384,-7.508672e-06,0.9744483921676874
0.0001967295,810.3462588787079,0.6753317,3504,0.0,448512,557,1.544826e-07,448512,-5.4838718e-05,0.9983446601545438
0.00025074562,810.5767691135406,0.6745501,3505,0.0,448640,560,6.087724e-08,448640,7.3745614e-06,0.9984734394820407
0.0001965431,810.8061859607697,0.66886854,3506,0.0,448768,568,1.8770397e-08,448768,-8.387491e-06,0.9963887932244688
0.00016082726,811.0322921276093,0.6715726,3507,0.0,448896,560,1.2828873e-08,448896,5.8475416e-07,0.9979460632894188
0.0017815595,811.2616760730743,0.6758605,3508,0.0,449024,566,1.6428251e-07,449024,-7.329753e-05,0.9693778902292252
0.002389571,811.4884049892426,0.67163336,3509,0.0,449152,566,3.3401324e-07,449152,-5.374453e-05,0.9569430649280548
0.00031862807,811.715398311615,0.672167,3510,0.0,449280,554,4.5250943e-08,449280,2.6299385e-06,0.9943192177452147
0.00022709252,811.9470610618591,0.67665833,3511,0.0,449408,558,2.2294563e-07,449408,-8.443743e-05,0.9988516662269831
0.00016892367,812.1770861148834,0.6713847,3512,0.0,449536,557,3.1614576e-08,449536,1.347356e-05,0.9990554430405609
0.00049634406,812.4075720310211,0.67013764,3513,0.0,449664,559,1.1899726e-08,449664,-7.178518e-06,0.9905511466786265
0.002406466,812.6373512744904,0.6715302,3514,0.0,449792,560,1.180501e-07,449792,-1.7517246e-05,0.9606314115226269
0.00023041347,812.8666942119598,0.67048675,3515,0.0,449920,573,9.324129e-09,449920,-8.784933e-06,0.9988283053971827
0.0001367504,813.0906822681427,0.67191106,3516,0.0,450048,571,1.4229693e-07,450048,-6.4114865e-05,0.9988205395638943
0.0011579159,813.315395116806,0.6705258,3517,0.0,450176,548,1.779087e-07,450176,-1.5834928e-05,0.9839147664606571
0.0006358281,813.5496571063995,0.66895694,3518,0.0,450304,573,5.0410794e-08,450304,-1.0011892e-05,0.988324735313654
0.00022623494,813.773579120636,0.6695076,3519,0.0,450432,550,1.4797041e-07,450432,-5.537609e-05,0.9966553710401058
0.0002075031,814.007089138031,0.6741266,3520,0.0,450560,573,1.2400617e-08,450560,-1.8783263e-05,0.9985768588958308
0.00014704466,814.231240272522,0.67198855,3521,0.0,450688,563,5.734602e-08,450688,1.4454359e-05,0.998952349415049
0.00010012107,814.4593970775604,0.67136395,3522,0.0,450816,556,1.1960781e-08,450816,-2.8615934e-05,0.9989557734224945
0.003972746,814.6905169487,0.6678315,3523,0.0,450944,572,9.154375e-09,450944,4.060683e-06,0.9198553264141083
0.00012329343,814.9148640632629,0.67103714,3524,0.0,451072,559,1.8202317e-07,451072,-8.8746194e-05,0.9978394883219153
0.0046246317,815.1447842121124,0.6629582,3525,0.0,451200,575,1.2433453e-07,451200,6.0988823e-06,0.9341193810105324
0.00025292323,815.3683950901031,0.67002946,3526,0.0,451328,547,8.376839e-09,451328,4.5937486e-07,0.9967303583398461
0.00019342662,815.6031129360199,0.6703621,3527,0.0,451456,574,2.1462874e-08,451456,-2.0562322e-05,0.9979334683157504
0.00056656403,815.826669216156,0.6658181,3528,0.0,451584,560,9.827439e-09,451584,-4.6626665e-06,0.9875542093068361
0.0008551131,816.0562019348145,0.6701876,3529,0.0,451712,573,2.9432774e-08,451712,-5.8638398e-06,0.9851475125178695
0.0032901242,816.28022813797,0.6689667,3530,0.0,451840,560,1.9491162e-08,451840,2.699555e-06,0.9543008431792259
0.00033290675,816.5099301338196,0.6676949,3531,0.0,451968,557,9.1085646e-08,451968,-5.0032162e-05,0.9982957183383405
0.0002062037,816.7408649921417,0.6669827,3532,0.0,452096,571,1.49731e-07,452096,-4.4830376e-06,0.9963946298230439
0.0004041375,816.9658710956573,0.672362,3533,0.0,452224,558,3.6649137e-08,452224,-2.4830457e-05,0.9952203668653965
0.0014432542,817.1962561607361,0.668778,3534,0.0,452352,573,8.261803e-08,452352,-1.171371e-06,0.9662168100476265
0.00035931185,817.4205191135406,0.67071706,3535,0.0,452480,549,1.2020553e-09,452480,-4.1432213e-07,0.9978923865128309
0.0005114695,817.6547310352325,0.672149,3536,0.0,452608,571,7.4867984e-08,452608,-3.9456645e-05,0.9897225191816688
0.00023534193,817.8797130584717,0.671716,3537,0.0,452736,571,3.5865224e-07,452736,-8.70598e-05,0.9980056970380247
0.0022958452,818.1050119400024,0.6681888,3538,0.0,452864,560,1.8695835e-07,452864,-3.111927e-05,0.9602991081774235
0.00035127637,818.334144115448,0.6775435,3539,0.0,452992,559,3.2602752e-08,452992,-1.0847114e-05,0.998094618669711
0.00028938238,818.5640749931335,0.67530376,3540,0.0,453120,561,4.4299244e-09,453120,8.624047e-07,0.9983603684231639
0.00025888163,818.7929022312164,0.6775482,3541,0.0,453248,568,4.7736197e-08,453248,-1.9631814e-05,0.9983925158157945
0.0004265829,819.018824338913,0.6721975,3542,0.0,453376,559,5.2877898e-08,453376,7.255003e-07,0.9905786486342549
0.0011672421,819.2483751773834,0.6719922,3543,0.0,453504,570,5.6332744e-10,453504,7.196795e-07,0.9785750918090343
0.00014694179,819.474368095398,0.6705487,3544,0.0,453632,559,1.7606846e-08,453632,-1.3720943e-05,0.9980724821798503
0.0020689007,819.7039461135864,0.6693612,3545,0.0,453760,559,7.250574e-08,453760,-2.6921829e-05,0.9643688127398491
0.00068948366,819.9337770938873,0.6665308,3546,0.0,453888,572,6.593634e-08,453888,-2.9158546e-06,0.9888918744400144
0.00021367901,820.1586019992828,0.6737482,3547,0.0,454016,559,2.361525e-08,454016,-7.1174e-06,0.9982016098219901
0.0064967945,820.3883702754974,0.66393,3548,0.0,454144,560,1.356322e-08,454144,-4.908303e-06,0.9027203693985939
0.0004969823,820.6176760196686,0.6733839,3549,0.0,454272,560,1.1188366e-09,454272,1.4742836e-06,0.9981967142084613
0.0004860139,820.8468081951141,0.67054015,3550,0.0,454400,570,1.0507613e-08,454400,-5.0119124e-06,0.9902654103934765
0.00042160915,821.071949005127,0.6678848,3551,0.0,454528,574,1.5554596e-07,454528,-6.372703e-05,0.9981964379549026
0.00028561967,821.2958211898804,0.6719686,3552,0.0,454656,550,1.2974972e-08,454656,-1.2405799e-06,0.9983776985900477
0.0015151716,821.5293881893158,0.66928434,3553,0.0,454784,572,8.986827e-08,454784,-1.0645017e-05,0.9719222020357847
0.00027336704,821.7542052268982,0.67407715,3554,0.0,454912,554,2.858455e-09,454912,2.667657e-06,0.9988250216701999
0.00029625752,821.9859621524811,0.67544484,3555,0.0,455040,555,3.0404816e-08,455040,-6.181188e-06,0.998654694063589
0.0014106405,822.2171602249146,0.66804,3556,0.0,455168,562,3.001822e-09,455168,1.743203e-06,0.9793779402971268
0.00028211568,822.4459400177002,0.6717771,3557,0.0,455296,557,1.4749463e-08,455296,-1.2443517e-05,0.9990220724139363
0.00020904609,822.6763491630554,0.67515504,3558,0.0,455424,572,9.671782e-09,455424,-5.926471e-06,0.9986654160311446
0.00017843932,822.9008462429047,0.669095,3559,0.0,455552,554,2.4056853e-08,455552,-1.8624123e-06,0.9965576415415853
0.00037830882,823.1324942111969,0.67006016,3560,0.0,455680,573,5.116597e-09,455680,-1.3324898e-06,0.9923649500124156
0.0017711658,823.3565511703491,0.6709104,3561,0.0,455808,550,2.3000143e-07,455808,-0.00011230889,0.9697202499955893
0.0014795925,823.5900332927704,0.6729055,3562,0.0,455936,574,1.11630406e-07,455936,2.9399991e-05,0.9714104160666466
0.00034187327,823.8138360977173,0.675177,3563,0.0,456064,538,6.5353554e-09,456064,-2.3101456e-06,0.9981377637013793
0.001806221,824.0526571273804,0.6706079,3564,0.0,456192,548,1.2600505e-07,456192,-4.143594e-05,0.9661536552011967
0.004267175,824.2869749069214,0.6665827,3565,0.0,456320,562,9.145392e-09,456320,-5.0929375e-06,0.928307831287384
0.005154578,824.515622138977,0.66653913,3566,0.0,456448,557,9.3028376e-08,456448,-9.068754e-06,0.9027822241187096
0.0019092117,824.7463150024414,0.6672541,3567,0.0,456576,568,2.090185e-08,456576,1.3340032e-06,0.9598333835601807
0.001631074,824.9724700450897,0.6692404,3568,0.0,456704,559,5.918081e-08,456704,-2.6664231e-05,0.9650266282260418
0.0017803798,825.202271938324,0.669245,3569,0.0,456832,572,6.1186385e-09,456832,6.238348e-06,0.9598478339612484
0.0021768496,825.4269111156464,0.66953164,3570,0.0,456960,549,1.1472778e-07,456960,-4.6440866e-05,0.9561205320060253
0.00050028466,825.6606380939484,0.668118,3571,0.0,457088,572,1.4855947e-07,457088,-3.8346974e-05,0.9919699467718601
0.00083027285,825.8849711418152,0.6657525,3572,0.0,457216,566,1.8049715e-08,457216,2.5746413e-06,0.980093052610755
0.001027221,826.1117601394653,0.6697567,3573,0.0,457344,560,3.0867502e-09,457344,-4.462665e-06,0.9865071978420019
0.00035770598,826.3411300182343,0.6723726,3574,0.0,457472,558,1.2637543e-07,457472,-5.2654068e-05,0.9976607176940888
0.00045637938,826.5712461471558,0.66916907,3575,0.0,457600,553,2.9844466e-07,457600,-7.725367e-05,0.9951510527171195
0.00075971655,826.8035430908203,0.6710325,3576,0.0,457728,572,1.0025901e-07,457728,1.703127e-05,0.9860012140125036
0.0003477859,827.0281910896301,0.66994613,3577,0.0,457856,561,8.979849e-09,457856,-1.1459342e-06,0.9941714899614453
0.00022338126,827.2572631835938,0.67360616,3578,0.0,457984,564,6.8555672e-09,457984,-1.2444798e-07,0.9978788385633379
0.00034929166,827.4851231575012,0.6714754,3579,0.0,458112,545,1.812313e-08,458112,-1.6129692e-05,0.9977251293603331
0.00038822848,827.720587015152,0.66909516,3580,0.0,458240,558,6.114761e-08,458240,-4.398462e-06,0.9977842587977648
0.00030194293,827.9510781764984,0.673273,3581,0.0,458368,572,3.589544e-08,458368,-1.6548787e-05,0.9981365673011169
0.00028486777,828.1754360198975,0.6740857,3582,0.0,458496,560,1.0138871e-07,458496,-2.2597495e-05,0.9982676490908489
0.0016770969,828.4046909809113,0.6660648,3583,0.0,458624,558,9.7061905e-09,458624,8.912641e-06,0.9685448184609413
0.0032555482,828.6348092556,0.664887,3584,0.0,458752,563,4.1394848e-09,458752,3.0027004e-06,0.9459528587758541
0.0002842964,828.863204240799,0.672338,3585,0.0,458880,565,5.6255813e-09,458880,-7.8161247e-07,0.9960771389305592
0.00022490651,829.0903151035309,0.6679694,3586,0.0,459008,571,1.5642604e-08,459008,-5.121925e-06,0.9978740094229579
0.00030233245,829.3150882720947,0.67154145,3587,0.0,459136,547,8.0072766e-08,459136,-3.8375263e-05,0.994706166908145
0.0003334213,829.5496439933777,0.67027557,3588,0.0,459264,573,6.3194776e-08,459264,-2.4980982e-06,0.9983336308505386
0.0003082825,829.7737150192261,0.6762349,3589,0.0,459392,557,1.439209e-07,459392,-7.368554e-05,0.9983024754328653
0.00024056144,830.0043461322784,0.6706325,3590,0.0,459520,572,6.6824185e-08,459520,2.005708e-05,0.9984416256193072
0.00016621307,830.2291061878204,0.67122483,3591,0.0,459648,563,1.5475687e-08,459648,-9.163632e-06,0.9986064601689577
0.0001893165,830.4572231769562,0.6705515,3592,0.0,459776,560,3.4698896e-08,459776,-3.5841367e-06,0.9987342929234728
0.00016275592,830.6867640018463,0.67452204,3593,0.0,459904,574,2.6524953e-08,459904,-5.6761783e-06,0.9988611687440425
0.0001133036,830.9104871749878,0.6730906,3594,0.0,460032,554,2.3217213e-08,460032,3.476278e-06,0.998916533542797
0.0028078305,831.1422588825226,0.6659174,3595,0.0,460160,573,7.9128455e-08,460160,-3.775349e-05,0.9482273496687412
0.002382285,831.3662300109863,0.6624063,3596,0.0,460288,546,7.798266e-09,460288,6.1081955e-06,0.9547239877283573
0.0036677762,831.6016759872437,0.6663084,3597,0.0,460416,572,1.0635096e-08,460416,-1.09983375e-05,0.9308995828032494
0.0001765202,831.8261911869049,0.6703901,3598,0.0,460544,555,3.7575938e-07,460544,-0.0001569665,0.9971556877717376
0.003014892,832.0574541091919,0.6667847,3599,0.0,460672,556,2.0533498e-07,460672,3.1212927e-05,0.9437079131603241
0.00038543396,832.2883410453796,0.66879606,3600,0.0,460800,562,6.205373e-09,460800,-3.978843e-06,0.9921934297308326
0.00028713018,832.5168662071228,0.66995156,3601,0.0,460928,559,4.3714863e-08,460928,-1.2087403e-05,0.998107630526647
0.00020579531,832.7468092441559,0.66746485,3602,0.0,461056,572,8.728004e-09,461056,-1.2766686e-05,0.9982079342007637
0.00018308344,832.9713389873505,0.67211664,3603,0.0,461184,559,2.1031994e-09,461184,-2.4064211e-06,0.9981135685229674
0.00022191706,833.2012851238251,0.67211044,3604,0.0,461312,565,6.576209e-08,461312,-1.5660306e-05,0.995569009333849
0.00014533455,833.4288640022278,0.6711115,3605,0.0,461440,544,5.387518e-09,461440,-4.0787854e-06,0.9984995685517788
0.00016943876,833.6646761894226,0.6724942,3606,0.0,461568,573,3.2257844e-08,461568,2.5514746e-06,0.9987535942345858
0.00059051695,833.8889789581299,0.6699106,3607,0.0,461696,571,4.437721e-09,461696,-1.2553064e-06,0.9889207668602467
0.00021358425,834.1140370368958,0.67113006,3608,0.0,461824,561,1.1911004e-07,461824,-4.7649723e-05,0.9986893712775782
0.00021293464,834.3431322574615,0.66966903,3609,0.0,461952,562,2.748554e-07,461952,-8.0835656e-05,0.9984387245494872
0.00039639187,834.5717890262604,0.6719531,3610,0.0,462080,554,1.4808258e-08,462080,5.242531e-06,0.9927008002996445
0.0012393438,834.8033761978149,0.6747556,3611,0.0,462208,533,2.3627562e-08,462208,8.492381e-06,0.9759506862610579
0.0022141102,835.0446519851685,0.6687902,3612,0.0,462336,556,2.3096955e-08,462336,-5.9674494e-06,0.9617076218128204
0.0013897542,835.2759230136871,0.6708567,3613,0.0,462464,560,1.6689168e-09,462464,6.1490573e-07,0.9739607479423285
0.00245565,835.5056509971619,0.666395,3614,0.0,462592,572,8.660919e-09,462592,1.7483253e-06,0.9702019486576319
0.0019341395,835.7300691604614,0.66743404,3615,0.0,462720,558,4.380932e-09,462720,-1.3010576e-06,0.9651116319000721
0.00035992663,835.9601311683655,0.6651787,3616,0.0,462848,570,1.6112027e-08,462848,-2.1333864e-05,0.9961574652697891
0.00015575261,836.1855978965759,0.67037696,3617,0.0,462976,560,2.0013377e-07,462976,-4.4062966e-05,0.9973957857582718
0.0007194586,836.4149990081787,0.66689485,3618,0.0,463104,559,7.8812526e-08,463104,2.0926818e-06,0.9859331352636218
0.00015164544,836.6445360183716,0.671053,3619,0.0,463232,559,1.0154114e-09,463232,-2.5998452e-06,0.9986863083904609
0.0051766355,836.8742949962616,0.6647441,3620,0.0,463360,570,1.5311232e-07,463360,-6.49835e-05,0.9222569987177849
0.00036915395,837.0997240543365,0.6720579,3621,0.0,463488,573,1.913551e-07,463488,-2.1987944e-05,0.9977307966910303
0.00043471222,837.323949098587,0.6758862,3622,0.0,463616,548,6.184684e-08,463616,-4.7759386e-06,0.9975445058662444
0.00015623652,837.558384180069,0.6711458,3623,0.0,463744,568,2.2334245e-08,463744,-1.6028644e-05,0.997908120509237
0.0003728952,837.7843482494354,0.674836,3624,0.0,463872,556,6.466519e-08,463872,-1.1553522e-05,0.9979939986951649
0.00022509744,838.0150721073151,0.6688454,3625,0.0,464000,570,1.5122957e-08,464000,-3.3926917e-06,0.9959346824325621
0.00028905843,838.240433216095,0.6752747,3626,0.0,464128,562,1.695461e-08,464128,-1.0547577e-05,0.99794871523045
0.0021548655,838.4692480564117,0.6704656,3627,0.0,464256,561,5.813602e-09,464256,5.859765e-07,0.9635868594050407
0.00023538782,838.6983151435852,0.6705949,3628,0.0,464384,573,5.0336633e-09,464384,-3.4506666e-06,0.9980881669325754
0.0022842097,838.9225211143494,0.67088485,3629,0.0,464512,555,2.0898118e-07,464512,-6.91138e-05,0.9585332982242107
0.00024853472,839.1539180278778,0.67065,3630,0.0,464640,574,3.1937105e-08,464640,1.7359387e-05,0.9983134887879714
0.00024577868,839.3776309490204,0.66900486,3631,0.0,464768,548,1.7681073e-08,464768,-6.28666e-06,0.9969759455416352
0.0027125385,839.6120572090149,0.67274594,3632,0.0,464896,574,6.6040244e-09,464896,1.1848751e-06,0.9500153288245201
0.00029605598,839.8356852531433,0.6723778,3633,0.0,465024,558,3.0104076e-07,465024,-0.00013384939,0.9983263517497107
0.00022671025,840.0657930374146,0.6740482,3634,0.0,465152,570,2.563849e-07,465152,3.5624427e-05,0.9985764131415635
0.00019022218,840.2913501262665,0.6740696,3635,0.0,465280,561,3.8818144e-09,465280,-8.053612e-07,0.9986419284250587
0.00012494515,840.5206739902496,0.6713002,3636,0.0,465408,546,6.334905e-09,465408,-1.39734475e-05,0.9985558587359264
0.00013973536,840.7597732543945,0.67371887,3637,0.0,465536,413,3.4263238e-08,465536,-1.7619212e-05,0.9988531494745985
0.00011449578,841.0706031322479,0.67099,3638,0.0,465664,554,5.710255e-08,465664,-6.133225e-06,0.9984417692758143
0.00024985237,841.3022520542145,0.6707187,3639,0.0,465792,556,4.1617387e-08,465792,-1.0484364e-05,0.9954129881225526
0.0004128101,841.5331172943115,0.67121,3640,0.0,465920,556,3.6406769e-09,465920,2.8964132e-07,0.9946944643743336
0.0002080736,841.76393699646,0.6713943,3641,0.0,466048,570,1.16517775e-07,466048,-2.3761531e-05,0.9961386036593467
0.0005692421,841.9895102977753,0.6696229,3642,0.0,466176,556,2.9302151e-07,466176,-0.00010852015,0.9897680059075356
0.00042316245,842.2203450202942,0.6706552,3643,0.0,466304,559,9.424705e-08,466304,1.5254365e-05,0.993257462978363
0.0010592282,842.4501261711121,0.66848135,3644,0.0,466432,554,7.663814e-08,466432,-4.0023588e-05,0.9845542376860976
0.00022032992,842.6823589801788,0.6771214,3645,0.0,466560,562,4.9605724e-08,466560,9.33744e-06,0.9989202406723052
0.0036705732,842.9110252857208,0.66779643,3646,0.0,466688,571,1.5984617e-07,466688,-7.208297e-05,0.9314087703824043
0.0012994787,843.135929107666,0.66949755,3647,0.0,466816,561,1.3588333e-07,466816,3.1756936e-06,0.9786666426807642
0.002199252,843.3649241924286,0.6666394,3648,0.0,466944,558,1.3108676e-08,466944,-2.2537773e-05,0.9661031514406204
0.0031909714,843.5951201915741,0.66785455,3649,0.0,467072,561,1.6700682e-08,467072,-6.9544185e-06,0.9334214106202126
0.0004555515,843.8240451812744,0.6705898,3650,0.0,467200,572,8.174069e-09,467200,2.3446046e-07,0.9977487893775105
0.00037373594,844.0487051010132,0.6692953,3651,0.0,467328,566,1.4334782e-08,467328,-4.9895607e-07,0.9979986443649977
0.00020002804,844.2759420871735,0.6695769,3652,0.0,467456,481,1.3545878e-09,467456,-1.843553e-06,0.9962259198073298
0.0001985009,844.542848110199,0.669259,3653,0.0,467584,571,2.6313884e-09,467584,-4.5443885e-06,0.9973517116159201
0.0006436916,844.7676990032196,0.674159,3654,0.0,467712,558,1.3484634e-08,467712,-3.663241e-06,0.9871392352506518
0.00025724308,844.9976620674133,0.67413634,3655,0.0,467840,570,5.260339e-09,467840,2.993038e-06,0.9986012821318582
0.00056888274,845.2230372428894,0.67126554,3656,0.0,467968,560,1.2250234e-07,467968,-6.588583e-05,0.9883550712838769
0.0016672253,845.4524312019348,0.66992855,3657,0.0,468096,557,6.342451e-08,468096,2.5676563e-05,0.9777995645999908
0.00030262893,845.6831653118134,0.67435676,3658,0.0,468224,550,3.2300045e-07,468224,-0.00013852818,0.9963467209599912
0.00040592506,845.9168171882629,0.67047566,3659,0.0,468352,568,4.707939e-07,468352,-6.6283625e-05,0.9933063839562237
0.0006553265,846.1430442333221,0.6706838,3660,0.0,468480,564,8.681062e-08,468480,-6.583752e-06,0.98817821405828
0.00027973915,846.3705761432648,0.67406,3661,0.0,468608,533,2.048754e-08,468608,-1.1481345e-05,0.9982423273613676
0.00017509943,846.6113619804382,0.67068577,3662,0.0,468736,533,1.4861912e-08,468736,-7.36909e-07,0.9980556881055236
0.00024959436,846.8523709774017,0.671739,3663,0.0,468864,549,2.0367008e-08,468864,-1.098495e-05,0.9969287286512554
